,jfel,jmis,jot,pri,gender,age,charge,Race,two_year_recid
4011,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2702,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1076,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
3592,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1
2646,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
2061,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1
2546,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
2765,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3306,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1057,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
72,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
380,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1
3082,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
3217,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1
1877,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3451,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
1763,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
2648,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
2847,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
4035,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
3761,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1
2307,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
2643,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0
3180,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
141,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
3169,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
1095,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0
1904,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
1492,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2503,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
2157,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
166,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3617,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
3912,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
2106,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
935,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
456,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
3986,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1
2197,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1770,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1370,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
619,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1792,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1640,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
3091,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1
2023,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
2561,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1540,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
25,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
3630,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
3672,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0
2324,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
1031,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
4072,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0
604,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
3402,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
3915,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1210,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
4070,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
1999,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
732,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
2685,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1578,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1595,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
2064,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
1814,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2048,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2690,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
523,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1
2612,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3574,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
3098,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1633,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0
2840,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1
2116,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1035,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
320,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
222,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
2086,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0
699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
95,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1
927,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
3185,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
3931,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1
394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
2636,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
2711,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
3943,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
1020,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1146,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
1409,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
3795,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1156,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0
792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3670,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1
656,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
1566,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
2942,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
26,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
1656,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
596,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
991,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0
1295,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1
2020,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3127,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4030,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2545,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2300,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
665,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
3558,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
2283,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1
3996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
1840,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1
276,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1
3829,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1
3826,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2236,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4013,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
500,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
337,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
905,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
1048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
1645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
3967,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
49,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
2744,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1
393,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0
2103,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0
651,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
78,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2859,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1
1275,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
883,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
3846,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
4096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
672,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1383,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
628,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
2632,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1939,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2438,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1
953,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1
2462,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0
631,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0
1565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
1986,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0
2885,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
467,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
2077,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0
2692,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
1726,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0
752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3742,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1
2590,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
3255,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
4007,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0
2988,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
3219,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
